시도,시군구,읍면동,총인구수,노인인구수,치과수,치과1개당_노인인구수
대구광역시,동구,안심1동,37521,9536,0,9536.0
대구광역시,동구,안심2동,16986,3578,0,3578.0
대구광역시,동구,안심3동,20006,3437,0,3437.0
대구광역시,동구,안심4동,26546,5466,0,5466.0
대구광역시,동구,혁신동,16665,2212,0,2212.0
대구광역시,동구,공산동,19919,6129,0,6129.0
대구광역시,서구,,164018,47613,0,47613.0
대구광역시,서구,내당1동,14096,2853,0,2853.0
대구광역시,서구,내당2.3동,7969,2962,1,1481.0
대구광역시,서구,내당4동,14230,4417,0,4417.0
대구광역시,서구,비산1동,7901,2745,0,2745.0
대구광역시,서구,비산2.3동,7706,3162,0,3162.0
대구광역시,서구,비산4동,8335,2828,0,2828.0
대구광역시,서구,비산5동,4842,1936,0,1936.0
대구광역시,서구,비산6동,6437,2244,0,2244.0
대구광역시,서구,비산7동,8866,2831,0,2831.0
대구광역시,서구,평리1동,6241,2217,0,2217.0
대구광역시,서구,평리2동,6947,1963,0,1963.0
대구광역시,서구,평리3동,12180,3143,0,3143.0
대구광역시,서구,평리4동,15280,4197,0,4197.0
대구광역시,서구,평리5동,10371,1314,0,1314.0
대구광역시,서구,평리6동,5451,1265,0,1265.0
대구광역시,서구,상중이동,17109,4806,0,4806.0
대구광역시,서구,원대동,10057,2730,0,2730.0
대구광역시,남구,,136497,39200,0,39200.0
대구광역시,남구,이천동,14328,3602,0,3602.0
대구광역시,남구,봉덕1동,7821,2525,0,2525.0
대구광역시,남구,봉덕2동,12984,3427,0,3427.0
대구광역시,남구,봉덕3동,14281,4459,0,4459.0
대구광역시,남구,대명1동,9392,2753,0,2753.0
대구광역시,남구,대명2동,12856,2843,0,2843.0
대구광역시,남구,대명3동,9149,3065,0,3065.0
대구광역시,남구,대명4동,9229,3150,0,3150.0
대구광역시,남구,대명5동,7556,1588,0,1588.0
대구광역시,남구,대명6동,10492,2672,0,2672.0
대구광역시,남구,대명9동,13226,3765,0,3765.0
대구광역시,남구,대명10동,7949,2700,0,2700.0
대구광역시,남구,대명11동,7234,2651,0,2651.0
대구광역시,북구,,408890,83327,0,83327.0
대구광역시,북구,고성동,14468,1517,0,1517.0
대구광역시,북구,칠성동,22944,4337,0,4337.0
대구광역시,북구,침산1동,3477,1231,0,1231.0
대구광역시,북구,침산2동,17964,2854,1,1427.0
대구광역시,북구,침산3동,17897,3954,0,3954.0
대구광역시,북구,산격1동,7522,3195,0,3195.0
대구광역시,북구,산격2동,9499,2608,0,2608.0
대구광역시,북구,산격3동,8094,1933,1,966.5
대구광역시,북구,산격4동,7053,2329,0,2329.0
대구광역시,북구,대현동,15509,4273,2,1424.3333333333333
대구광역시,북구,복현1동,6842,1193,1,596.5
대구광역시,북구,복현2동,28817,5349,2,1783.0
대구광역시,북구,검단동,5524,1978,1,989.0
대구광역시,북구,무태조야동,32898,6181,0,6181.0
대구광역시,북구,관문동,32344,5917,0,5917.0
대구광역시,북구,태전1동,21113,4738,0,4738.0
대구광역시,북구,태전2동,21797,5007,1,2503.5
대구광역시,북구,구암동,30693,5074,6,724.8571428571429
대구광역시,북구,관음동,13890,3720,1,1860.0
대구광역시,북구,읍내동,24940,5415,2,1805.0
대구광역시,북구,동천동,25010,3419,8,379.8888888888889
대구광역시,북구,노원동,11029,3183,0,3183.0
대구광역시,북구,국우동,29566,3922,1,1961.0
대구광역시,수성구,,409332,83662,0,83662.0
대구광역시,수성구,범어1동,22385,3048,1,1524.0
대구광역시,수성구,범어2동,14096,2625,1,1312.5
대구광역시,수성구,범어3동,17243,2014,2,671.3333333333334
대구광역시,수성구,범어4동,18708,2115,2,705.0
대구광역시,수성구,만촌1동,20466,4872,2,1624.0
대구광역시,수성구,만촌2동,13200,2440,0,2440.0
대구광역시,수성구,만촌3동,20838,2512,0,2512.0
